time	x_norm	y_norm
0.000	-0.001	-0.183
0.064	0.003	-0.184
0.100	0.005	-0.181
0.132	0.008	-0.175
0.164	0.011	-0.168
0.200	0.012	-0.164
0.232	0.012	-0.164
0.264	0.014	-0.159
0.332	0.430	0.426
0.364	0.438	0.429
0.400	0.442	0.433
0.432	0.444	0.437
0.464	0.446	0.440
0.500	0.447	0.439
0.532	0.478	0.479
0.564	0.478	0.474
0.600	0.480	0.474
0.632	0.480	0.475
0.664	0.480	0.475
0.700	0.550	0.472
0.732	0.549	0.471
0.764	0.549	0.472
0.800	0.549	0.473
0.832	0.556	0.472
0.964	0.674	0.535
1.000	0.668	0.522
1.032	0.663	0.508
1.064	0.658	0.499
1.100	0.657	0.494
1.132	0.657	0.491
1.164	0.657	0.490
1.200	0.658	0.488
1.232	0.658	0.487
1.264	0.630	0.484
1.300	0.576	0.481
1.332	0.575	0.482
1.364	0.574	0.484
1.400	0.572	0.487
1.432	0.571	0.487
1.464	0.571	0.486
1.500	0.486	0.504
1.532	0.403	0.517
1.564	0.401	0.519
1.600	0.402	0.520
1.632	0.404	0.521
1.664	0.404	0.521
1.700	0.405	0.522
1.732	0.404	0.523
1.764	0.405	0.523
1.832	0.158	0.875
1.864	0.042	0.965
1.900	0.049	0.967
1.932	0.052	0.968
1.964	0.052	0.971
2.000	0.051	0.972
2.032	0.054	0.975
2.064	0.055	0.973
2.100	0.058	0.973
2.132	0.056	0.975
2.164	0.340	0.677
2.200	0.460	0.468
2.232	0.479	0.464
2.264	0.485	0.466
2.300	0.488	0.470
2.332	0.490	0.469
2.364	0.492	0.471
2.400	0.492	0.474
2.432	0.492	0.476
2.464	0.491	0.477
2.500	0.490	0.477
2.532	0.489	0.480
2.564	0.487	0.480
2.600	0.486	0.483
2.632	0.485	0.485
2.664	0.533	0.480
2.700	0.533	0.482
2.732	0.533	0.484
2.764	0.532	0.485
2.800	0.532	0.484
2.832	0.533	0.488
2.864	0.695	0.524
2.900	0.741	0.556
2.932	0.745	0.562
2.964	0.746	0.564
3.000	0.745	0.567
3.032	0.745	0.567
3.064	0.745	0.567
3.100	0.818	0.667
3.132	0.983	0.898
3.164	0.994	0.920
3.200	0.997	0.919
3.232	0.998	0.920
3.264	0.999	0.920
3.300	1.000	0.921
3.332	1.001	0.921
3.364	1.001	0.922
3.400	1.001	0.922
3.432	1.002	0.920
3.464	1.004	0.920
3.500	1.001	0.914
3.532	0.750	0.642
3.564	0.666	0.467
3.632	0.683	0.466
3.664	0.687	0.467
3.700	0.692	0.468
3.732	0.694	0.468
3.764	0.694	0.471
3.800	0.696	0.472
3.832	0.603	0.437
3.900	0.602	0.437
3.932	0.600	0.441
3.964	0.601	0.441
4.000	0.602	0.444
4.032	0.603	0.446
4.064	0.603	0.448
4.100	0.604	0.450
4.132	0.606	0.449
4.164	0.607	0.451
4.200	0.607	0.451
4.232	0.609	0.452
4.264	0.610	0.451
4.300	0.610	0.449
4.332	0.611	0.449
4.364	0.562	0.489
4.400	0.554	0.489
4.432	0.551	0.490
4.464	0.552	0.491
4.496	0.552	0.490
4.532	0.552	0.491
4.564	0.552	0.493
4.596	0.551	0.491
4.632	0.550	0.489
4.664	0.549	0.486
4.696	0.548	0.485
4.732	0.548	0.484
4.764	0.547	0.484
4.796	0.547	0.483
4.832	0.547	0.483
4.864	0.547	0.485
4.896	0.548	0.485
4.932	0.548	0.487
4.964	0.549	0.485
4.996	0.551	0.487
5.032	0.454	0.459
5.164	0.441	0.522
5.232	0.434	0.508
5.264	0.431	0.496
5.296	0.428	0.490
5.332	0.425	0.486
5.364	0.425	0.482
5.396	0.424	0.480
5.432	0.423	0.478
5.464	0.422	0.475
5.496	0.420	0.474
5.532	0.420	0.474
5.564	0.418	0.475
5.596	0.428	0.473
5.632	0.428	0.473
5.664	0.426	0.475
5.696	0.425	0.474
5.732	0.424	0.477
5.764	0.423	0.480
5.796	0.424	0.479
5.832	0.422	0.478
5.864	0.422	0.475
5.896	0.423	0.474
5.932	0.424	0.474
5.964	0.424	0.471
5.996	0.425	0.473
6.032	0.426	0.470
6.064	0.426	0.470
6.096	0.427	0.471
6.132	0.428	0.469
6.164	0.427	0.468
6.196	0.428	0.469
6.232	0.428	0.470
6.264	0.428	0.470
6.296	0.428	0.468
6.332	0.427	0.467
6.396	0.438	0.472
6.432	0.438	0.471
6.464	0.439	0.471
6.496	0.440	0.472
6.532	0.440	0.470
6.564	0.440	0.471
6.596	0.440	0.472
6.632	0.441	0.471
6.664	0.477	0.474
6.696	0.476	0.474
6.732	0.475	0.472
6.764	0.475	0.473
6.796	0.657	0.458
6.832	0.710	0.448
6.864	0.714	0.447
6.896	0.715	0.451
6.932	0.716	0.450
6.964	0.717	0.450
6.996	0.716	0.450
7.032	0.717	0.450
7.064	0.716	0.452
7.096	0.716	0.451
7.132	0.714	0.453
7.164	0.714	0.453
7.196	0.714	0.454
7.232	0.713	0.454
7.264	0.713	0.455
7.296	0.713	0.453
7.332	0.712	0.454
7.364	0.713	0.451
7.396	0.714	0.450
7.432	0.713	0.449
7.464	0.714	0.448
7.496	0.715	0.445
7.532	0.715	0.445
7.564	0.715	0.443
7.596	0.716	0.443
7.632	0.714	0.445
7.664	0.715	0.442
7.696	0.715	0.442
7.732	0.715	0.442
7.764	0.714	0.443
7.796	0.717	0.441
7.832	0.720	0.448
7.864	0.721	0.450
7.896	0.722	0.452
7.932	0.721	0.452
7.964	0.720	0.453
7.996	0.720	0.454
8.032	0.649	0.470
8.064	0.421	0.472
8.096	0.425	0.472
8.132	0.426	0.473
8.164	0.426	0.474
8.196	0.427	0.471
8.232	0.427	0.471
8.264	0.427	0.469
8.296	0.427	0.470
8.332	0.426	0.470
8.378	0.426	0.468
8.396	0.425	0.470
8.432	0.425	0.471
8.464	0.423	0.469
8.496	0.421	0.471
8.532	0.421	0.473
8.564	0.425	0.470
8.596	0.428	0.472
8.632	0.429	0.473
8.664	0.430	0.471
8.696	0.430	0.470
8.732	0.431	0.469
8.764	0.431	0.469
8.796	0.432	0.468
8.832	0.432	0.468
8.864	0.432	0.470
8.896	0.470	0.470
8.932	0.471	0.477
8.964	0.473	0.480
8.996	0.491	0.467
9.164	0.738	0.497
9.196	0.732	0.493
9.232	0.728	0.486
9.264	0.726	0.479
9.296	0.724	0.473
9.332	0.722	0.470
9.364	0.722	0.466
9.396	0.722	0.463
9.432	0.728	0.459
9.464	0.737	0.453
9.496	0.739	0.450
9.532	0.738	0.452
9.564	0.738	0.451
9.596	0.737	0.452
